postcode,place,location_raw,address_raw,accepts_minigolf_card,has_club,course_types,approved_course_types,detail_url,source_plz_group,source_url,place_raw,place_addon,street_name,house_number,house_number_addon,address_extra,address_type,resolved_place,district,state,county,country,country_code,latitude,longitude,geocode_query,geocode_display_name,geocode_source,venue_name,venue_category,venue_website,venue_phone,venue_opening_hours,venue_wikipedia,venue_wikidata,osm_id,osm_type,osm_class,detail_address,detail_phone,detail_fax,detail_website,detail_email,detail_opening_hours,detail_facility_type,detail_additional_offers
76473,Iffezheim,76473 Iffezheim,An der Staustufe 1,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Iffezheim,,An der Staustufe,1,,,street_address,Iffezheim,,Baden-Württemberg,Landkreis Rastatt,Deutschland,DE,48.8310796,8.1138803,"An der Staustufe 1, 76473 Iffezheim, Germany","1, An der Staustufe, Iffezheim, VVG der Stadt Rastatt, Landkreis Rastatt, Baden-Württemberg, 76473, Deutschland",nominatim,,fast_food,,,,,,2311315355,node,,,,,,,,,
76534,Baden-Baden,76534 Baden-Baden,Gaisbach 91,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Baden-Baden,,Gaisbach,91,,,street_address,Baden-Baden,Lichtental,Baden-Württemberg,,Deutschland,DE,48.7353222,8.3011016,"Gaisbach 91, 76534 Baden-Baden, Germany","Gaisbach, Lichtental, Baden-Baden, Baden-Württemberg, 76534, Deutschland",nominatim,Gaisbach,isolated_dwelling,,,,,,12394929537,node,,,,,,,,,
76571,Gaggenau,76571 Gaggenau,Badstraße 7,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Gaggenau,,Badstraße,7,,,street_address,Gaggenau,Bad Rotenfels,Baden-Württemberg,Landkreis Rastatt,Deutschland,DE,48.8081373,8.3059336,"Badstraße 7, 76571 Gaggenau, Germany","Badstraße, Bad Rotenfels, Gaggenau, Landkreis Rastatt, Baden-Württemberg, 76571, Deutschland",nominatim,Badstraße,tertiary,,,,,,38240326,way,,,,,,,,,
76593,Gernsbach,76593 Gernsbach,Auf der Murginsel,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Gernsbach,,,,,Auf der Murginsel,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
76646,Bruchsal,76646 Bruchsal,Giesgrabenweg 38,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Bruchsal,,Giesgrabenweg,38,,,street_address,Bruchsal,,Baden-Württemberg,Landkreis Karlsruhe,Deutschland,DE,49.1321471,8.5886923,"Giesgrabenweg 38, 76646 Bruchsal, Germany","Gartengolf Bruchsal, 38, Giesgrabenweg, Bruchsal, VVG der Stadt Bruchsal, Landkreis Karlsruhe, Baden-Württemberg, 76646, Deutschland",nominatim,Gartengolf Bruchsal,miniature_golf,https://www.gartengolf-bruchsal.de/,,"Mo-Sa 13:00+; Su,PH,SH 10:00+",,,177207076,way,,,,,,,,,
76669,Bad Schönborn,76669 Bad Schönborn,Franz-Peter-Sigel-Str.,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Bad Schönborn,,Franz-Peter-Sigel-Straße,,,,street_without_number,Bad Langenbrücken,Bad Langenbrücken,Baden-Württemberg,Landkreis Karlsruhe,Deutschland,DE,49.200514,8.6516676,"Franz-Peter-Sigel-Str., 76669 Bad Schönborn, Germany","Franz-Peter-Sigel-Straße, Bad Langenbrücken Ost, Bad Langenbrücken, Bad Schönborn, VVG der Gemeinde Bad Schönborn, Landkreis Karlsruhe, Baden-Württemberg, 76669, Deutschland",nominatim,Franz-Peter-Sigel-Straße,residential,,,,,,23236154,way,,,,,,,,,
76694,Forst,76694 Forst,Kronauer Allee 53,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Forst,,Kronauer Allee,53,,,street_address,Forst,,Baden-Württemberg,Landkreis Karlsruhe,Deutschland,DE,49.1626568,8.5840121,"Kronauer Allee 53, 76694 Forst, Germany","Vogelpark-Gaststätte/Biergarten, 53, Kronauer Allee, Forst, VVG der Stadt Bruchsal, Landkreis Karlsruhe, Baden-Württemberg, 76694, Deutschland",nominatim,Vogelpark-Gaststätte/Biergarten,restaurant,,,,,,345167433,node,,,,,,,,,
76744,Wörth am Rhein,76744 Wörth am Rhein,Tullastr.,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Wörth am Rhein,,Tullastraße,,,,street_without_number,Wörth am Rhein,,Rheinland-Pfalz,Landkreis Germersheim,Deutschland,DE,49.032389,8.2838387,"Tullastr., 76744 Wörth am Rhein, Germany","Tullastraße, Maximiliansau, Wörth am Rhein, Landkreis Germersheim, Rheinland-Pfalz, 76744, Deutschland",nominatim,Tullastraße,living_street,,,,,,4556943,way,,,,,,,,,
76756,Bellheim,76756 Bellheim,Hammerstraße 35,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Bellheim,,Hammerstraße,35,,,street_address,Bellheim,,Rheinland-Pfalz,Landkreis Germersheim,Deutschland,DE,49.1920337,8.2884085,"Hammerstraße 35, 76756 Bellheim, Germany","35, Hammerstraße, Bellheim, Landkreis Germersheim, Rheinland-Pfalz, 76756, Deutschland",nominatim,,yes,,,,,,756966752,way,,,,,,,,,
76829,Bornheim,76829 Bornheim,Hornbachstr. 19,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Bornheim,,Hornbachstraße,19,,,street_address,Bornheim,,Rheinland-Pfalz,Landkreis Südliche Weinstraße,Deutschland,DE,49.214595,8.1688417,"Hornbachstr. 19, 76829 Bornheim, Germany","Freizeitcenter Bornheim, 19, Hornbachstraße, Bornheim, Offenbach an der Queich, Landkreis Südliche Weinstraße, Rheinland-Pfalz, 76879, Deutschland",nominatim,Freizeitcenter Bornheim,miniature_golf,https://www.freizeitcenterbornheim.de,+49 6348 7117,Mo-Su 10:00-23:00,,,903464926,way,,,,,,,,,
76855,Annweiler,76855 Annweiler,in der Markwardanlage,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Annweiler,,,,,in der Markwardanlage,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
76857,Gossersweiler-Stein,76857 Gossersweiler-Stein,Massweilerstraße 4,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Gossersweiler-Stein,,Massweilerstraße,4,,,street_address,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
76877,Offenbach (an der Queich),76877 Offenbach (an der Queich),Hochstadter Straße,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Offenbach (an der Queich),,Hochstadter Straße,,,,street_without_number,Offenbach an der Queich,,Rheinland-Pfalz,Landkreis Südliche Weinstraße,Deutschland,DE,49.1995224,8.2062671,"Hochstadter Straße, 76877 Offenbach (an der Queich), Germany","Hochstadter Straße, Offenbach an der Queich, Landkreis Südliche Weinstraße, Rheinland-Pfalz, 76877, Deutschland",nominatim,Hochstadter Straße,tertiary,,,,,,705454021,way,,,,,,,,,
76887,Bad Bergzabern,76887 Bad Bergzabern,Im Kurpark,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Bad Bergzabern,,Im Kurpark,,,,street_without_number,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
77652,Offenburg,77652 Offenburg,Am Gifizsee,false,true,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Offenburg,,Zum Gifizsee,,,Am Gifizsee,named_place,Offenburg,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.4446945,7.945177,"Am Gifizsee, 77652 Offenburg, Germany","Zum Gifizsee, Elgersweier, Offenburg, VVG der Stadt Offenburg, Ortenaukreis, Baden-Württemberg, 77656, Deutschland",nominatim,Zum Gifizsee,residential,,,,,,1072408155,way,,,,,,,,,
77652,Offenburg,77652 Offenburg,Stegermattstraße (Bürgerpark) 28,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Offenburg,,Stegermattstraße,28,,Bürgerpark,street_address,Offenburg,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.4652028,7.9428134,"Stegermattstraße 28, 77652 Offenburg, Germany","Kessel-Minigolf, 28, Stegermattstraße, Offenburg, VVG der Stadt Offenburg, Ortenaukreis, Baden-Württemberg, 77652, Deutschland",nominatim,Kessel-Minigolf,miniature_golf,,+49 781 93229642,Su 13:00-18:00,,,338401553,way,,,,,,,,,
77654,Offenburg- Rammersweier,77654 Offenburg- Rammersweier,Am Pflenzinger 3 a,false,true,eternit,eternit,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Offenburg- Rammersweier,,Am Pflenzinger,3,a,,street_address,Offenburg,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.4797963,7.9717907,"Am Pflenzinger 3 a, 77654 Offenburg- Rammersweier, Germany","3a, Am Pflenzinger, Rammersweier, Offenburg, VVG der Stadt Offenburg, Ortenaukreis, Baden-Württemberg, 77654, Deutschland",nominatim,,sports_centre,,,,,,451571293,way,,,,,,,,,
77704,Oberkirch,77704 Oberkirch,Im Stadtgarten,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Oberkirch,,Lohstraße,,,Im Stadtgarten,named_place,Oberkirch,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.5301116,8.0850802,"Minigolf, 77704 Oberkirch, Germany","Minigolf, Lohstraße, Oberkirch, VVG der Stadt Oberkirch, Ortenaukreis, Baden-Württemberg, 77704, Deutschland",nominatim,Minigolf,pitch,,,,,,203267131,way,,,,,,,,,
77709,Wolfach,77709 Wolfach,Kinzigstr.,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Wolfach,,Kinzigstraße,,,,street_without_number,Wolfach,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.296709,8.2203843,"Kinzigstr., 77709 Wolfach, Germany","Kinzigstraße, Wolfach, VVG der Stadt Wolfach, Ortenaukreis, Baden-Württemberg, 77709, Deutschland",nominatim,Kinzigstraße,residential,,,,,,263935752,way,,,,,,,,,
77716,Haslach (im Kinzigtal),77716 Haslach (im Kinzigtal),Waldseeweg 25,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Haslach (im Kinzigtal),,Waldseeweg,25,,,street_address,Haslach,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.2668944,8.0946378,"Waldseeweg 25, 77716 Haslach (im Kinzigtal), Germany","Waldsee-Terrasse, 25, Waldseeweg, Haslach, Haslach im Kinzigtal, VVG der Stadt Haslach im Kinzigtal, Ortenaukreis, Baden-Württemberg, 77716, Deutschland",nominatim,Waldsee-Terrasse,restaurant,http://www.waldsee-terrasse.de/,+49 7832 8977,"We-Sa 11:00-21:00; PH,Su 11:00-20:00; Mo,Tu off",,,389410723,way,,,,,,,,,
77723,Gengenbach,77723 Gengenbach,Otto-Ernst-Sutter-Weg 2,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Gengenbach,,Otto-Ernst-Sutter-Weg,2,,,street_address,Gengenbach,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.402431,8.0233093,"Otto-Ernst-Sutter-Weg 2, 77723 Gengenbach, Germany","2, Otto-Ernst-Sutter-Weg, Einach, Gengenbach, VVG der Stadt Gengenbach, Ortenaukreis, Baden-Württemberg, 77723, Deutschland",nominatim,,yes,,,,,,345564882,way,,,,,,,,,
77728,Oppenau,77728 Oppenau,Stadtpark 5,false,false,eternit,eternit,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Oppenau,,Stadtpark,5,,,street_address,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
77740,Bad Peterstal-Griesbach,77740 Bad Peterstal-Griesbach,Schwimmbadstraße 10,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Bad Peterstal-Griesbach,,Schwimmbadstraße,10,,,street_address,Bad Peterstal,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.425031,8.2113087,"Schwimmbadstraße 10, 77740 Bad Peterstal-Griesbach, Germany","10, Schwimmbadstraße, Freiersbach, Bad Peterstal, Bad Peterstal-Griesbach, GVV Oberes Renchtal, Ortenaukreis, Baden-Württemberg, 77740, Deutschland",nominatim,,yes,,,,,,290352682,way,,,,,,,,,
77746,Schutterwald,77746 Schutterwald,Seestraße 10,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Schutterwald,,Seestraße,10,,,street_address,Schutterwald,Langhurst,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.4606164,7.8881818,"Seestraße 10, 77746 Schutterwald, Germany","10, Seestraße, Langhurst, Schutterwald, VVG der Stadt Offenburg, Ortenaukreis, Baden-Württemberg, 77746, Deutschland",nominatim,,yes,,,,,,33105565,way,,,,,,,,,
77756,Hausach,77756 Hausach,Hauptstr. 124,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Hausach,,Hauptstraße,124,,,street_address,Hausach,Einbach,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.2814096,8.1325853,"Hauptstr. 124, 77756 Hausach, Germany","Hauptstraße, Einbach, Hausach, VVG der Stadt Hausach, Ortenaukreis, Baden-Württemberg, 77756, Deutschland",nominatim,Hauptstraße,primary,,,,,,833866801,way,,,,,,,,,
77770,Durbach,77770 Durbach,Stollenberg 10,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Durbach,,Stollenberg,10,,,street_address,Durbach,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.4935057,8.0251845,"Stollenberg 10, 77770 Durbach, Germany","Schwimmbadkiosk, 10, Stollenberg, Durbach, Unterspring, Durbach, VVG der Stadt Offenburg, Ortenaukreis, Baden-Württemberg, 77770, Deutschland",nominatim,Schwimmbadkiosk,kiosk,,,,,,125068727,way,,,,,,,,,
77776,Bad Rippoldsau-Schapbach,77776 Bad Rippoldsau-Schapbach,Wolftalstraße 33,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Bad Rippoldsau-Schapbach,,Wolftalstraße,33,,,street_address,Bad Rippoldsau,,Baden-Württemberg,Landkreis Freudenstadt,Deutschland,DE,48.4255469,8.3296492,"Wolftalstraße 33, 77776 Bad Rippoldsau-Schapbach, Germany","Cafe & Restaurant Zum Schlüssel, 33, Wolftalstraße, Bad Rippoldsau, Bad Rippoldsau-Schapbach, VVG der Stadt Freudenstadt, Landkreis Freudenstadt, Baden-Württemberg, 77776, Deutschland",nominatim,Cafe & Restaurant Zum Schlüssel,restaurant,https://zumschluessel.com/,,"Sa-We from 10:00, Fr from 14:30",,,302256547,way,,,,,,,,,
77781,Biberach,77781 Biberach,Am Sportplatz 1,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Biberach,,Am Sportplatz,1,,,street_address,Biberach,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.340518,8.0317148,"Am Sportplatz 1, 77781 Biberach, Germany","1, Am Sportplatz, Biberach (Baden), Biberach, VVG der Stadt Zell am Harmersbach, Ortenaukreis, Baden-Württemberg, 77781, Deutschland",nominatim,,house,,,,,,320479245,way,,,,,,,,,
77784,Oberharmersbach,77784 Oberharmersbach,Talstr. 68,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Oberharmersbach,,Talstraße,68,,,street_address,Oberharmersbach,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.3812487,8.1412131,"Talstr. 68, 77784 Oberharmersbach, Germany","68, Talstraße, Oberharmersbach, VVG der Stadt Zell am Harmersbach, Ortenaukreis, Baden-Württemberg, 77784, Deutschland",nominatim,,yes,,,,,,186110671,way,,,,,,,,,
77787,Nordrach,77787 Nordrach,Am Kurpark,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Nordrach,,Am Kurpark,,,,street_without_number,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
77793,Gutach,77793 Gutach,Ramsbachweg 31,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Gutach,,Ramsbachweg,31,,,street_address,Gutach (Schwarzwaldbahn),,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.2508958,8.2117823,"Ramsbachweg 31, 77793 Gutach, Germany","31, Ramsbachweg, Jocklisbauernhof, Gutach (Schwarzwaldbahn), VVG der Stadt Hausach, Ortenaukreis, Baden-Württemberg, 77793, Deutschland",nominatim,,house,,,,,,301070705,way,,,,,,,,,
77797,Ohlsbach,77797 Ohlsbach,Boerscher Platz 3,false,true,beton,beton,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Ohlsbach,,Boerscherplatz,3,,,street_address,Ohlsbach,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.4322652,7.9938747,"Boerscher Platz 3, 77797 Ohlsbach, Germany","3, Boerscherplatz, Ohlsbach, VVG der Stadt Gengenbach, Ortenaukreis, Baden-Württemberg, 77797, Deutschland",nominatim,,cafe,,,"Mo, Tu off; We-Th 15:00-23:00; Fr 10:30-23:00; Sa 15:00-20:00; Su 11:00-20:00",,,260667580,way,,,,,,,,,
77830,Bühlertal,77830 Bühlertal,Hauptstraße 90,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Bühlertal,,Hauptstraße,90,,,street_address,Bühlertal,Obertal,Baden-Württemberg,Landkreis Rastatt,Deutschland,DE,48.6868442,8.1859765,"Hauptstraße 90, 77830 Bühlertal, Germany","Bühlot-Bad, 90, Hauptstraße, Haaberg, Obertal, Bühlertal, Landkreis Rastatt, Baden-Württemberg, 77830, Deutschland",nominatim,Bühlot-Bad,public_bath,https://www.buehlot-bad.de/,,,,,914937869,way,,,,,,,,,
77866,Rheinau-Freistett,77866 Rheinau-Freistett,Rheinstraße 119,false,true,eternit,eternit,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Rheinau-Freistett,,Rheinstraße,119,,,street_address,Freistett,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.6809589,7.9255589,"Rheinstraße 119, 77866 Rheinau-Freistett, Germany","Bahnengolfclub Freistett, 119, Rheinstraße, Freistett, Rheinau, Ortenaukreis, Baden-Württemberg, 77866, Deutschland",nominatim,Bahnengolfclub Freistett,golf_course,,,,,,404776288,way,,,,,,,,,
77871,Renchen,77871 Renchen,Weidenstr. 32,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Renchen,,Weidenstraße,32,,,street_address,Renchen,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.5821102,8.0123273,"Weidenstr. 32, 77871 Renchen, Germany","32, Weidenstraße, Renchen, VVG der Stadt Oberkirch, Ortenaukreis, Baden-Württemberg, 77871, Deutschland",nominatim,,yes,,,,,,221559927,way,,,,,,,,,
77887,Sasbachwalden,77887 Sasbachwalden,Am Kurpark,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Sasbachwalden,,In den Höfen,,,,street_without_number,Sasbachwalden,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.6139202,8.1302623,"Minigolf, 77887 Sasbachwalden, Germany","Sasbachwalden Minigolf, In den Höfen, Auf der Eck, Sasbachwalden, VVG der Stadt Achern, Ortenaukreis, Baden-Württemberg, 77887, Deutschland",nominatim,Sasbachwalden Minigolf,information,,,,,,7490586492,node,,,,,,,,,
77933,Lahr (im Schwarzwald),77933 Lahr (im Schwarzwald),Friedrich-Maurer-Park,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Lahr (im Schwarzwald),,Friedrich-Maurer-Park,,,,street_without_number,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
77948,Friesenheim,77948 Friesenheim,In der Kruttenau 102,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Friesenheim,,In der Kruttenau,102,,,street_address,Friesenheim,Schuttern,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.4006978,7.8597447,"In der Kruttenau 102, 77948 Friesenheim, Germany","102, In der Kruttenau, Schuttern, Friesenheim, Ortenaukreis, Baden-Württemberg, 77948, Deutschland",nominatim,,yes,,,,,,177623308,way,,,,,,,,,
77955,Ettenheim,77955 Ettenheim,Am Schwimmbad 3,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Ettenheim,,Am Schwimmbad,3,,,street_address,Ettenheim,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.2450163,7.8276388,"Am Schwimmbad 3, 77955 Ettenheim, Germany","Am Schwimmbad, Ettenheim, Ettenheimweiler, Ettenheim, VVG der Stadt Ettenheim, Ortenaukreis, Baden-Württemberg, 77955, Deutschland",nominatim,Am Schwimmbad,residential,,,,,,331885511,way,,,,,,,,,
77966,Kappel-Grafenhausen,77966 Kappel-Grafenhausen,Allmendstr. 1,false,false,unknown,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Kappel-Grafenhausen,,Allmendstraße,1,,,street_address,Kappel,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.2937821,7.7323312,"Allmendstr. 1, 77966 Kappel-Grafenhausen, Germany","1, Allmendstraße, Kappel, Kappel-Grafenhausen, VVG der Stadt Ettenheim, Ortenaukreis, Baden-Württemberg, 77966, Deutschland",nominatim,,house,,,,,,4718270240,node,,,,,,,,,
77972,Mahlberg,77972 Mahlberg,Schützenhaus,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Mahlberg,,,,,Schützenhaus,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
77978,Schuttertal-Dörlinbach,77978 Schuttertal-Dörlinbach,Hauptstr. 13a,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Schuttertal-Dörlinbach,,Hauptstraße,13,a,,street_address,Dörlinbach,,Baden-Württemberg,Ortenaukreis,Deutschland,DE,48.2493097,7.9542327,"Hauptstr. 13 a, 77978 Schuttertal-Dörlinbach, Germany","Hauptstraße, Ziegelgrund, Dörlinbach, Schuttertal, VVG der Gemeinde Seelbach, Ortenaukreis, Baden-Württemberg, 77978, Deutschland",nominatim,Hauptstraße,secondary,,,,,,587566445,way,,,,,,,,,
78050,Villingen-Schwenningen,78050 Villingen-Schwenningen,Kirnacher Str.,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Villingen-Schwenningen,,Kirnacher Straße,,,,street_without_number,Villingen-Schwenningen,Villingen,Baden-Württemberg,Schwarzwald-Baar-Kreis,Deutschland,DE,48.0639668,8.4420226,"Kirnacher Str., 78050 Villingen-Schwenningen, Germany","Kirnacher Straße, Villingen, Villingen-Schwenningen, VVG der Stadt Villingen-Schwenningen, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78050, Deutschland",nominatim,Kirnacher Straße,secondary,,,,,Q126901750,1127579689,way,,,,,,,,,
78050,Villingen-Schwenningen,78050 Villingen-Schwenningen,Sebastian-Kneipp-Str.,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Villingen-Schwenningen,,Sebastian-Kneipp-Straße,,,,street_without_number,Villingen-Schwenningen,Villingen,Baden-Württemberg,Schwarzwald-Baar-Kreis,Deutschland,DE,48.0669854,8.4389744,"Sebastian-Kneipp-Str., 78050 Villingen-Schwenningen, Germany","Sebastian-Kneipp-Straße, Villingen, Villingen-Schwenningen, VVG der Stadt Villingen-Schwenningen, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78048, Deutschland",nominatim,Sebastian-Kneipp-Straße,residential,,,,,,68655747,way,,,,,,,,,
78073,Bad Dürrheim,78073 Bad Dürrheim,Luisenstraße 37 / Im Kurpark,false,false,sonstige,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Bad Dürrheim,,Luisenstraße,37,/ Im Kurpark,,street_address,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
78078,Kappel-Niedereschach,78078 Kappel-Niedereschach,Im Gewann Schliet,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Kappel-Niedereschach,,,,,Im Gewann Schliet,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
78089,Unterkirnach,78089 Unterkirnach,Sportlertreff 1,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Unterkirnach,,Sportlertreff,1,,,street_address,Unterkirnach,,Baden-Württemberg,Schwarzwald-Baar-Kreis,Deutschland,DE,48.0757432,8.363122,"Sportlertreff 1, 78089 Unterkirnach, Germany","1, Sportlertreff, Unterkirnach, VVG der Stadt Villingen-Schwenningen, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78089, Deutschland",nominatim,,yes,,,,,,99019070,way,,,,,,,,,
78112,St. Georgen,78112 St. Georgen,Stadtgarten,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,St. Georgen,,,,,Stadtgarten,named_place,St. Georgen-Stadt,Winterberg,Baden-Württemberg,Schwarzwald-Baar-Kreis,Deutschland,DE,48.1234317,8.330439,"Stadtgarten, 78112 St. Georgen, Germany","Stadtgarten, Winterberg, St. Georgen-Stadt, St. Georgen im Schwarzwald, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78112, Deutschland",nominatim,Stadtgarten,recreation_ground,,,,,,106910884,way,,,,,,,,,
78126,Königsfeld im Schwarzwald,78126 Königsfeld im Schwarzwald,Parkstraße 10,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Königsfeld im Schwarzwald,,Parkstraße,10,,,street_address,Königsfeld,Am Kurgarten,Baden-Württemberg,Schwarzwald-Baar-Kreis,Deutschland,DE,48.1373844,8.4124554,"Parkstraße 10, 78126 Königsfeld im Schwarzwald, Germany","Mediclin, Albert Schweitzer Klinik, Baar Klinik, 10, Parkstraße, Am Kurgarten, Königsfeld, Königsfeld im Schwarzwald, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78126, Deutschland",nominatim,"Mediclin, Albert Schweitzer Klinik, Baar Klinik",hospital,https://www.albert-schweitzer-klinik.de/Home.aspx,+497725960,,,,48445343,way,,,,,,,,,
78136,Schonach (im Schwarzwald),78136 Schonach (im Schwarzwald),Hauptstraße 6,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Schonach (im Schwarzwald),,Hauptstraße,6,,,street_address,Schonach im Schwarzwald,,Baden-Württemberg,Schwarzwald-Baar-Kreis,Deutschland,DE,48.1422386,8.1981561,"Hauptstraße 6, 78136 Schonach (im Schwarzwald), Germany","Haus des Gastes, 6, Hauptstraße, Im Grund, Schonach im Schwarzwald, GVV Raumschaft Triberg, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78136, Deutschland",nominatim,Haus des Gastes,community_centre,,,"""Je nach Veranstaltung""",,,4148649,relation,,,,,,,,,
78141,Schönwald,78141 Schönwald,Kurgarten,false,false,eternit,,,7,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Schönwald,,,,,Kurgarten,named_place,Schönwald im Schwarzwald,,Baden-Württemberg,Schwarzwald-Baar-Kreis,Deutschland,DE,48.0994871,8.1994215,"Kurgarten, 78141 Schönwald, Germany","Kurgarten, Schönwald, Schönwald im Schwarzwald, GVV Raumschaft Triberg, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78141, Deutschland",nominatim,Kurgarten,park,,,,,,724266373,way,,,,,,,,,
