name,street,postcode,place,lat,lng,source_priority,source_url,google_place_id,google_rating,google_maps_url
Kinzigstraße,,77709,Wolfach,48.296709,8.2203843,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ8bYvJynQkEcRR3cuc4tkT_I,,https://maps.google.com/?cid=17460284830434359111&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Waldsee-Terrasse,,77716,Haslach (im Kinzigtal),48.2668944,8.0946378,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ67Iw4o8PCUERmhl7sabBn_g,4.6,https://maps.google.com/?cid=17915250764389489050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Otto-Ernst-Sutter-Weg 2,,77723,Gengenbach,48.402431,8.0233093,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJq9q8_PYqkUcRuiWdwfRDoZY,,https://maps.google.com/?cid=10854031295438988730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Schwimmbadstraße 10,,77740,Bad Peterstal-Griesbach,48.425031,8.2113087,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJk2UMwCrTkEcRLYBz2Q6Qza8,,https://maps.google.com/?cid=12667939720315240493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Seestraße 10,,77746,Schutterwald,48.4606164,7.8881818,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJk4_oxbrSlkcR5ySJW03L0SI,,https://maps.google.com/?cid=2509010000530711783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Hauptstraße,,77756,Hausach,48.2814096,8.1325853,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJiS4N_pbQkEcR4T3Q3Z0dekE,,https://maps.google.com/?cid=4718116123492498913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Schwimmbadkiosk,,77770,Durbach,48.4935057,8.0251845,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJu4_N4U7UlkcRTKkzDp2e2-k,4.5,https://maps.google.com/?cid=16851236828122163532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Cafe & Restaurant Zum Schlüssel,,77776,Bad Rippoldsau-Schapbach,48.4255469,8.3296492,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJW_ZJ4jAzl0cRJoDh-siSLPA,4.4,https://maps.google.com/?cid=17306368859978170406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Am Sportpl. 1,,77781,Biberach,48.340518,8.0317148,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJw3tcGOcpkUcRT0sS1r2uBg4,,https://maps.google.com/?cid=1010687296754830159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Talstraße 68,,77784,Oberharmersbach,48.3812487,8.1412131,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJFygefnrUkEcRLOp1rDM6GL4,,https://maps.google.com/?cid=13697762260258515500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Ramsbachweg 31,,77793,Gutach,48.2508958,8.2117823,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ90o0UbPakEcRRBxAvjBzdNE,,https://maps.google.com/?cid=15092814904412871748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Boerscherpl. 3,,77797,Ohlsbach,48.4322652,7.9938747,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ0enVnDcrkUcR8uwhd9L8KNs,,https://maps.google.com/?cid=15792150074246687986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bühlot-Bad,,77830,Bühlertal,48.6868442,8.1859765,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJk7TO_d4gl0cRC6yx9ET_1N8,4.3,https://maps.google.com/?cid=16128796837148732427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bahnengolfclub Freistett,,77866,Rheinau-Freistett,48.6809589,7.9255589,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJEQjhMhrFlkcR0Fm7JiKEq9A,5,https://maps.google.com/?cid=15036257063120099792&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Weidenstraße 32,,77871,Renchen,48.5821102,8.0123273,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJXRJ0b0rXlkcRvsPOSzbnCTk,,https://maps.google.com/?cid=4110070355338380222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Sasbachwalden Minigolf,,77887,Sasbachwalden,48.6139202,8.1302623,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJPS8zvQknl0cR6SDaEx009WU,4.7,https://maps.google.com/?cid=7346835666616590569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
In d. Kruttenau 102,,77948,Friesenheim,48.4006978,7.8597447,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJLRPq34ctkUcRNVjsq3fk1Tg,,https://maps.google.com/?cid=4095430638799968309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Am Schwimmbad,,77955,Ettenheim,48.2450163,7.8276388,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJLU9zz9okkUcRInH-yqT582w,,https://maps.google.com/?cid=7850893061612532002&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Allmendstraße 1,,77966,Kappel-Grafenhausen,48.2937821,7.7323312,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJT95ILQI6kUcR0MBiYkaS3WE,,https://maps.google.com/?cid=7051953422528069840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Hauptstraße,,77978,Schuttertal-Dörlinbach,48.2493097,7.9542327,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,EjRIYXVwdHN0cmHDn2UsIDc3OTc4IFNjaHV0dGVydGFsLUTDtnJsaW5iYWNoLCBHZXJtYW55Ii4qLAoUChIJLwyxl1cmkUcRKLQmNuxgMioSFAoSCfeZpx9XJpFHEaivb21fyHx0,,"https://maps.google.com/?q=Hauptstra%C3%9Fe,+77978+Schuttertal-D%C3%B6rlinbach,+Deutschland&ftid=0x4791265797b10c2f:0x2a3260ec3626b428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
Kirnacher Straße,,78050,Villingen-Schwenningen,48.0639668,8.4420226,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,EjVLaXJuYWNoZXIgU3RyLiwgNzgwNTAgVmlsbGluZ2VuLVNjaHdlbm5pbmdlbiwgR2VybWFueSIuKiwKFAoSCe0wnuu8lZBHEfoYQI8-xstEEhQKEgmZgywi0ZWQRxGwXpIMu2sfHA,,"https://maps.google.com/?q=Kirnacher+Str.,+78050+Villingen-Schwenningen,+Deutschland&ftid=0x479095bceb9e30ed:0x44cbc63e8f4018fa&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
Sebastian-Kneipp-Straße,,78050,Villingen-Schwenningen,48.0669854,8.4389744,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJlTVjM9yVkEcRFfYtL4gHIbs,,https://maps.google.com/?cid=13484067040812463637&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
SAVE am Schlossberg,,78089,Unterkirnach,48.0757432,8.363122,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJuYSxbxiVkEcRZTOzvyLcHIE,4.4,https://maps.google.com/?cid=9303552972043793253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Stadtgarten,,78112,St. Georgen,48.1234317,8.330439,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ3VljA5DBkEcRIV8_8EBYGqQ,4.7,https://maps.google.com/?cid=11824860807546494753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
"Mediclin, Albert Schweitzer Klinik, Baar Klinik",,78126,Königsfeld im Schwarzwald,48.1373844,8.4124554,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ8X9zEw-_kEcRH2IJgDIWYQ4,3.2,https://maps.google.com/?cid=1036133795424199199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Haus des Gastes,,78136,Schonach (im Schwarzwald),48.1422386,8.1981561,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJQ4T5MQDDkEcR6uYaN-Hh4gY,4,https://maps.google.com/?cid=496207266372577002&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Kurgarten,,78141,Schönwald,48.0994871,8.1994215,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJmyb7FQXpkEcRIUm0B3Us3F8,4.5,https://maps.google.com/?cid=6907444809631549729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Berghofstraße 27,,78144,Tennenbronn,48.1916396,8.350393,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJT_b24CPHkEcRtcBQDYkhGuM,,https://maps.google.com/?cid=16364429068521750709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Brigachweg 8,,78166,Donaueschingen,47.9501906,8.5090538,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJp7u16nGQkEcRUg7-WxrviJk,,https://maps.google.com/?cid=11063355381127188050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Riedheimer Str. 13,,78247,Hilzingen,47.7653181,8.7752287,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ18kikMJ9mkcRQB3CLBX5RL8,,https://maps.google.com/?cid=13782414629001108800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Hegi Familien Camping,,78250,Tengen,47.8245253,8.6540352,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJZf97YI2BkEcRbQTb3Z_a4vk,4.8,https://maps.google.com/?cid=18006194640337437805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Hausherrenstraße 38,,78315,Radolfzell,47.7344047,8.9828795,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJFUirM9phmkcRY1thksEkwhQ,,https://maps.google.com/?cid=1495798440043567971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Breiteweg,,78359,Orsingen-Nenzingen,47.8448697,8.9331895,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJFwdBJVhkmkcRjAlbAkth2KY,,https://maps.google.com/?cid=12022466180055501196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Eichhornstraße 87,,78464,Konstanz,47.6671573,9.2118752,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJwQymaHf3mkcRK-j9-TLiKlU,,https://maps.google.com/?cid=6136966150816131115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Strandbad Wallhausen,,78465,Konstanz-Wallhausen,47.7461656,9.1377813,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ-dvVTCVfmkcRPtub6lToC08,,https://maps.google.com/?cid=5695901605151103806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Ernst-Sachs-Straße 1,,78467,Konstanz,47.6728723,9.1508951,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJOQIQIYv2mkcRth1lSEGAF-8,,https://maps.google.com/?cid=17228379917404937654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,78532,Tuttlingen,48.0702285,8.7236416,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJybtaJxx0mkcRiAkv9jImFxQ,4.2,https://maps.google.com/?cid=1447667805543401864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Freibad Spaichingen,,78549,Spaichingen,48.0692344,8.7236761,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJe_JVQSGgkEcR0Rq2Df0pfHY,4.3,https://maps.google.com/?cid=8537745160421120721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Dellinger Straße,,78554,Aldingen,48.0871455,8.6970537,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ5WnFoM-hkEcR0cMCE8CyZ-I,,https://maps.google.com/?cid=16314204713195324369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Kirchbühlstraße 2,,78601,Mahlstetten,48.0743326,8.8368732,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJr0QMT0ELmkcRrQAHJ01nBKk,,https://maps.google.com/?cid=12178972873381576877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Flöschgasse,,78647,Trossingen,48.06968,8.639751,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJrVc3raiYkEcRgD0LwKXTdKM,,https://maps.google.com/?cid=11778271634325716352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Teufenstraße 7,,78658,Zimmern,48.1472071,8.5466452,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJuwq3apG8kEcRQU-3iQPQMQw,,https://maps.google.com/?cid=878712115927928641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Kienzlestraße 25,,78727,Oberndorf (am Neckar),48.2828341,8.5937266,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJZTtjdraxkEcRODxudwYPr5I,,https://maps.google.com/?cid=10569683370909776952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Pfarrer-Langenbacher-Straße,,78739,Hardt,48.1872167,8.412434,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ4XA3lL64kEcRI11XReRGuqQ,,https://maps.google.com/?cid=11869877714118204707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Fun Strand an der Dreisam - Beachclub und Minigolf,,79001,Freiburg,47.9891951,7.8947621,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJl4sXXB8dkUcRgKDZmOsEeAY,4.2,https://maps.google.com/?cid=466127971361071232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Seestraße,,79108,Freiburg,48.0607191,7.8193248,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJq2YegHkZkUcRc3zL_ajHD9g,,https://maps.google.com/?cid=15568881965469498483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Am Moosweiher,,79108,Freiburg,48.0327927,7.8035202,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,EjdBbSBNb29zd2VpaGVyLCA3OTEwOCBGcmVpYnVyZyBpbSBCcmVpc2dhdS1Ob3JkLCBHZXJtYW55Ii4qLAoUChIJR5av7UoakUcROe-Eko-AlEkSFAoSCZPbKobCG5FHETBQkgy7ax8c,,"https://maps.google.com/?q=Am+Moosweiher,+79108+Freiburg+im+Breisgau-Nord,+Deutschland&ftid=0x47911a4aedaf9647:0x4994808f9284ef39&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
Hofackerstraße 38,,79110,Freiburg,48.0159443,7.8143668,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJf_UUy6cbkUcRYVLpDtnHZJM,,https://maps.google.com/?cid=10620833556318474849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Möslestraße 12,,79117,Freiburg-Waldsee,47.9855924,7.8729997,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJsyhA4sMckUcRjTPelpeG2Z8,,https://maps.google.com/?cid=11518385507606082445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Strandbad,,79117,Freiburg,47.9885659,7.8953672,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJt3ZW0f33CEERUMOgnAV4lDI,4.3,https://maps.google.com/?cid=3644669963947524944&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Stadtrainsee,,79183,Waldkirch,48.0889821,7.9589732,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJWVuI_9EfkUcRDkUhM1qGtPs,4.6,https://maps.google.com/?cid=18137269321290827022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Mini-Golf im Kurpark,,79189,Bad Krozingen,47.9211505,7.6945623,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJexdH2RkPkUcRgDjZR16cXr0,4.5,https://maps.google.com/?cid=13645515849725458560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Im Sinnighofen,,79189,Bad Krozingen,47.9243548,7.6879802,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJM1F8GhkPkUcRcTlVsSaVPrc,,https://maps.google.com/?cid=13204155150913321329&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Dietenbacher Str. 17,,79199,Kirchzarten,47.960311,7.9509724,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJedTVW0n9kEcRQH9bKJR2x5M,,https://maps.google.com/?cid=10648610222645149504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Josef-Bueb-Straße 8,,79206,Breisach,48.0301292,7.5759726,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJq78ReCcTkUcRQRVko3-5m4g,,https://maps.google.com/?cid=9843665368401581377&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Berliner Straße,,79211,Denzlingen,48.0735342,7.8936256,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJX7Jdxu0ekUcRg8OaBOsnfko,,https://maps.google.com/?cid=5367771696220259203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Otto-Raupp-Schule,,79211,Denzlingen,48.0666006,7.8834104,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJvR_RJL8ekUcRcn-tpQW2SQ4,,https://maps.google.com/?cid=1029554125201571698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Schwarzlichtpark Denzlingen,,79211,Denzlingen,48.0675595,7.867456,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ0YFaU7QekUcR6MMzeRKsqiM,4.4,https://maps.google.com/?cid=2570055732711113704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,79215,Elzach,48.2128226,8.1455659,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJA_eQAFfekEcR18VlZE7Mi00,4.5,https://maps.google.com/?cid=5587784399747139031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Feriencamping Münstertal,,79244,Münstertal,47.8599659,7.764329,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJh3W60_0GkUcRiN0wIdKFzeo,4.7,https://maps.google.com/?cid=16919326512647298440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Krone-Post,,79263,Simonswald,48.100484,8.0561503,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJoyPflLngkEcRD9Jo7V6EQcY,4.5,https://maps.google.com/?cid=14285845036240785935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Schwimmbadstraße,,79268,Bötzingen,48.066643,7.7120964,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJe7AniNYWkUcR67525kgcafU,,https://maps.google.com/?cid=17683696511276728043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Talstraße 103,,79286,Glottertal,48.0485078,7.9610803,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJXYvdJvzhkEcRwY2iyrcI7go,,https://maps.google.com/?cid=787576570308103617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Markgrafenstraße,,79295,Sulzburg,47.8388267,7.7072651,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ4cvM4uAHkUcRwImrKrLlS6A,,https://maps.google.com/?cid=11550578222704593344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Kirchberg 9,,79297,Winden (im Elztal),48.1544072,8.0459224,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJt8OQAFfekEcR5spsF6OKlUY,,https://maps.google.com/?cid=5086123787262151398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Schwimmbadstraße,,79336,Herbolzheim,48.2137758,7.7869162,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJK8WXGaE8kUcRHHcdmUxHbq8,,https://maps.google.com/?cid=12641119598387492636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Breitenfeldstraße 51,,79341,Kenzingen,48.2008251,7.7661259,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJr27IBpI8kUcR7hnMno_87OE,,https://maps.google.com/?cid=16279664446812199406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Kurhaus Freiamt,,79348,Freiamt,48.1790761,7.9013564,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJ-d1XnGQhkUcRXZEvJ88fggs,4.4,https://maps.google.com/?cid=829260255965712733&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Oberer Wald,,79395,Neuenburg (am Rhein),47.7957803,7.5485891,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,Ej9PYmVyZXIgV2FsZCwgNzkzOTUgTmV1ZW5idXJnIGFtIFJoZWluLUNoYWxhbXDDqSBsZSBCYXMsIEdlcm1hbnkiLiosChQKEgmVsWxd_qCRRxEHXBGnZLeRMBIUChIJHQKeu5mgkUcR8FOSDLtrHxw,,"https://maps.google.com/?q=Oberer+Wald,+79395+Neuenburg+am+Rhein-Chalamp%C3%A9+le+Bas,+Deutschland&ftid=0x4791a0fe5d6cb195:0x3091b764a7115c07&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
Terrassen Camping Kandern,,79400,Kandern,47.7211134,7.6611348,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJJwlx-o2lkUcRSg-PY9zBPAo,3.9,https://maps.google.com/?cid=737677591289204554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Kurhaus,,79415,Bad Bellingen,47.7291622,7.5521822,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJExz-jrijkUcRdOSy69HzTr8,4.4,https://maps.google.com/?cid=13785223592355751028&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Ötlinger Str. 13,,79539,Lörrach,47.6161871,7.6574679,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=7,ChIJgY8eO5CwkUcRXoH8zAfWGSI,,https://maps.google.com/?cid=2457230400699531614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
